timestamp,co2,temperature,humidity,pressure
2020-02-28 20:24:40,673,0,0,0
2020-02-28 20:24:43,0,25.34,27.85,100317
2020-02-28 20:25:40,673,0,0,0
2020-02-28 20:25:44,0,25.33,27.85,100316
2020-02-28 20:26:45,0,25.33,27.85,100317
2020-02-28 20:27:40,673,0,0,0
2020-02-28 20:27:46,0,25.33,27.85,100319
2020-02-28 20:28:47,0,25.33,27.85,100321
2020-02-28 20:29:40,666,0,0,0
2020-02-28 20:29:48,0,25.33,27.85,100319
2020-02-28 20:30:40,666,0,0,0
2020-02-28 20:30:49,0,25.33,27.85,100316
2020-02-28 20:31:40,671,0,0,0
2020-02-28 20:31:50,0,25.33,27.85,100316
2020-02-28 20:32:40,671,0,0,0
2020-02-28 20:32:50,0,25.33,27.85,100316
2020-02-28 20:33:40,670,0,0,0
2020-02-28 20:33:51,0,25.33,27.87,100315
2020-02-28 20:34:40,667,0,0,0
2020-02-28 20:34:53,0,25.34,27.87,100315
2020-02-28 20:35:54,0,25.34,27.87,100315
2020-02-28 20:36:55,0,25.34,27.84,100319
2020-02-28 20:37:41,667,0,0,0
2020-02-28 20:37:56,0,25.34,27.83,100314
2020-02-28 20:38:41,661,0,0,0
2020-02-28 20:38:57,0,25.34,27.83,100313
2020-02-28 20:39:41,661,0,0,0
2020-02-28 20:39:58,0,25.34,27.83,100313
2020-02-28 20:40:41,661,0,0,0
2020-02-28 20:40:59,0,25.34,27.83,100315
2020-02-28 20:41:41,661,0,0,0
2020-02-28 20:42:00,0,25.33,27.83,100315
2020-02-28 20:43:01,0,24.96,27.84,100259
2020-02-28 20:43:41,661,0,0,0
2020-02-28 20:44:01,0,24.96,27.85,100259
2020-02-28 20:44:41,658,0,0,0
2020-02-28 20:45:02,0,25.33,27.84,100320
2020-02-28 20:46:04,0,25.33,27.83,100324
2020-02-28 20:46:42,655,0,0,0
2020-02-28 20:47:05,0,25.33,27.83,100324
2020-02-28 20:47:42,648,0,0,0
2020-02-28 20:48:06,0,25.33,27.83,100324
2020-02-28 20:48:42,648,0,0,0
2020-02-28 20:49:07,0,25.33,27.84,100324
2020-02-28 20:49:42,650,0,0,0
2020-02-28 20:50:08,0,25.11,27.84,100294
2020-02-28 20:50:42,650,0,0,0
2020-02-28 20:51:09,0,25.11,27.84,100294
2020-02-28 20:51:41,650,0,0,0
2020-02-28 20:52:10,0,25.33,27.84,100332
2020-02-28 20:52:41,649,0,0,0
